ID,Company,Business Unit,Department,Job Title,Business Title,Supervisor ID,Reg/Temp,Full/Part,Start Date,Rehire Date,Term Date,Voluntary / Involuntary,Term Reason,Age,Gender,EEO-1 Category,Ethnicity,Marital Status,Zip Code,Date of Last Promo,Promo Reason,Term(1)/Stay(0),Rehire Flag,Promo Flag,Lat_Lng_Home,Office_zip,Lat_Lng_Office,Distance_mile,Length_Stay
emp2771,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Digital Content Dev Analyst,Digital Asset Mgr,sup571,Regular,1,4/29/13,,,,,33.54,1,Professionals,1-White,1,48073,,,0,0,0,"(42.52, -83.16)",48009,"(42.55, -83.22)",3.697160098888946,
emp2772,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service,Account Supervisor/Manager,Account Supervisor,sup0065,Regular,1,4/29/13,,,,,30.01,1,First/Mid Level Officials,1-White,1,84041,2/1/18,Normal Career Progression,0,0,1,"(41.05, -112.0)",84111,"(40.76, -111.88)",20.974330531352532,
emp2773,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Technology Project Manager,"Data Mgr, CGI",sup0170,Regular,1,5/28/13,,,,,39.8,1,Professionals,3-Hispanic/Latino,1,48098,,,0,0,0,"(42.6, -83.18)",48009,"(42.55, -83.22)",4.009372385293363,
emp2774,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Project Management Specialist,Project Mgr,sup0232,Regular,1,5/28/13,10/5/15,,,,30.72,1,Professionals,1-White,1,48336,,,0,1,0,"(42.46, -83.35)",48009,"(42.55, -83.22)",9.092406721416577,
emp2775,"McCann Relationship Mktg, LLC",ME MRM Detroit,Administrative,Administrative Assistant,Group Coordinator,sup0384,Regular,1,6/10/13,,,,,45.6,1,Administrative Support Workers,1-White,1,48329,,,0,0,0,"(42.69, -83.39)",48009,"(42.55, -83.22)",12.980319602945052,
emp2776,"McCann Relationship Mktg, LLC",ME MRM Detroit,Technology,Project Management Specialist,Project Mgr,sup0203,Regular,1,6/3/13,10/17/16,,,,28.84,1,Professionals,1-White,1,48220,8/16/18,Normal Career Progression,0,1,1,"(42.46, -83.14)",48009,"(42.55, -83.22)",7.435333897250115,
emp2777,"McCann Relationship Mktg, LLC",ME MRM Detroit,Technology,Network Engineer,Web Engineer,sup609,Regular,1,7/29/13,,,,,52.04,1,Professionals,4-Asian,1,48324,,,0,0,0,"(42.59, -83.38)",48009,"(42.55, -83.22)",8.617334902129556,
emp2778,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Account Management,Account Director,Account Director,sup0311,Regular,1,8/26/13,5/31/17,,,,37.33,1,First/Mid Level Officials,1-White,1,08690,,,0,1,0,"(40.24, -74.66)",08540,"(40.4, -74.7)",11.239912200863238,
emp2779,"McCann Relationship Mktg, LLC",ME MRM Detroit,Account Management,Account Supervisor/Manager,Account Supervisor,sup0147,Regular,1,9/3/13,2/5/18,,,,33.72,1,First/Mid Level Officials,1-White,1,48073,,,0,1,0,"(42.52, -83.16)",48009,"(42.55, -83.22)",3.697160098888946,
emp2780,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Supv/Mgr of Data Analytics,"Assoc Dir, Perf&Analytics",sup0509,Regular,1,9/3/13,,,,,45.18,1,First/Mid Level Officials,1-White,1,48084,5/16/17,Promotion Against Requisition,0,0,1,"(42.56, -83.18)",48009,"(42.55, -83.22)",2.154796677402345,
emp2781,"McCann Relationship Mktg, LLC",MRM McCann New York,Project Management,Project Manager,Senior Project Manager,sup531,Regular,1,10/10/12,8/21/17,,,,33.01,1,Professionals,3-Hispanic/Latino,1,11201,,,0,1,0,"(40.7, -73.99)",10017,"(40.75, -73.973)",3.5636719948954223,
emp2782,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Account Management,Account Director,Account Director,sup0311,Regular,1,10/7/13,,,,,33.61,1,First/Mid Level Officials,1-White,1,08648,,,0,0,0,"(40.28, -74.72)",08540,"(40.4, -74.7)",8.34679678935912,
emp2783,"McCann Relationship Mktg, LLC",ME MRM Detroit,Account Management,Management Supervisor,Management Supervisor,sup0369,Regular,1,10/28/13,8/10/15,,,,35.63,1,First/Mid Level Officials,1-White,1,48317,,,0,1,0,"(42.64, -83.05)",48009,"(42.55, -83.22)",10.66569179370894,
emp2784,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Designer,Senior Designer,sup0267,Regular,1,11/11/13,,,,,30.3,1,Professionals,1-White,1,08109,,,0,0,0,"(39.95, -75.06)",08540,"(40.4, -74.7)",36.428064963454084,
emp2785,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Art Director,Art Director,sup0336,Regular,1,2/3/14,,,,,27.3,1,Professionals,5-American Indian/Alaska Nativ,1,11215,7/1/16,Outstanding Performance,0,0,1,"(40.67, -73.98)",10017,"(40.75, -73.973)",5.532400485759841,
emp2786,"McCann Relationship Mktg, LLC",ME MRM Detroit,Administrative,Administrative Assistant,Group Coordinator,sup0091,Regular,1,3/3/14,,,,,51.45,1,Administrative Support Workers,1-White,1,48066,,,0,0,0,"(42.51, -82.94)",48009,"(42.55, -83.22)",14.558659159963792,
emp2787,"McCann Relationship Mktg, LLC",ME MRM Detroit,Finance,Financial Analyst,Sr Finance Analyst,sup0514,Regular,1,3/10/14,,,,,27.07,1,Professionals,1-White,1,48038,2/1/18,Outstanding Performance,0,0,1,"(42.6, -82.93)",48009,"(42.55, -83.22)",15.191565387576354,
emp2788,"McCann Relationship Mktg, LLC",ME MRM Detroit,Strategy,Digital Strategist,Digital Asset Mgr,sup0473,Regular,1,3/31/14,,,,,39.98,1,Professionals,1-White,1,48124,1/16/17,Outstanding Performance,0,0,1,"(42.3, -83.25)",48009,"(42.55, -83.22)",17.323777965527523,
emp2789,"McCann Relationship Mktg, LLC",ME MRM Detroit,Account Management,Account Director,VP Account Director,sup0332,Regular,1,4/7/14,,,,,43.2,1,First/Mid Level Officials,1-White,1,48070,8/1/18,Normal Career Progression,0,0,1,"(42.48, -83.17)",48009,"(42.55, -83.22)",5.464787472759007,
emp2790,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Project Management Specialist,Sr Project Mgr,sup0137,Regular,1,4/7/14,,,,,33.32,1,Professionals,1-White,1,48220,,,0,0,0,"(42.46, -83.14)",48009,"(42.55, -83.22)",7.435333897250115,
emp2791,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Technology,Quality Control Manager,QA Analyst,sup0185,Regular,1,4/28/14,,,,,40.51,1,First/Mid Level Officials,4-Asian,1,08807,,,0,0,0,"(40.59, -74.62)",08540,"(40.4, -74.7)",13.770578769544086,
emp2792,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,FIN Accounting,Finance Assistant,Travel Coordinator,sup0008,Regular,1,5/5/14,,,,,42.64,1,Administrative Support Workers,1-White,1,84044,,,0,0,0,"(40.7, -112.1)",84111,"(40.76, -111.88)",12.26793492426053,
emp2793,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Copywriter,Copywriter,sup0171,Regular,1,5/19/14,,,,,33.28,1,Professionals,1-White,1,48225,,,0,0,0,"(42.44, -82.93)",48009,"(42.55, -83.22)",16.645707804829293,
emp2794,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,Operations,Digital Content Dev Analyst,Marketing Automation Lead,sup605,Regular,1,6/2/14,,,,,31.14,1,Professionals,1-White,1,84117,7/16/17,Normal Career Progression,0,0,1,"(40.66, -111.84)",84111,"(40.76, -111.88)",7.212790240523473,
emp2795,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Proofreading,Sr. Proofreader,Sr Proofreader,sup0213,Regular,1,6/2/14,,,,,34.0,1,First/Mid Level Officials,1-White,1,84084,2/1/18,Normal Career Progression,0,0,1,"(40.62, -111.96)",84111,"(40.76, -111.88)",10.53454416442239,
emp2796,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Project Management,Project Manager,Project Manager,sup0385,Regular,1,6/18/14,,,,,30.5,1,Professionals,"8-2 or more races, not Hispanc",1,19067,2/1/18,Outstanding Performance,0,0,1,"(40.2, -74.81)",08540,"(40.4, -74.7)",14.973113238255124,
emp2797,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service,Senior Account Executive,Sr Account Executive,sup0316,Regular,1,8/4/14,,,,,28.4,1,Professionals,1-White,1,84103,1/16/17,Normal Career Progression,0,0,1,"(40.8, -111.85)",84111,"(40.76, -111.88)",3.177172466924976,
emp2798,"McCann Relationship Mktg, LLC",MRM McCann New York,Project Management,Supv/Mgr of Project Management,Senior Project Manager,sup537,Regular,1,4/2/07,8/11/14,,,,53.74,1,First/Mid Level Officials,1-White,1,07601,,,0,1,0,"(40.89, -74.05)",10017,"(40.75, -73.973)",10.469856552648018,
emp2799,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Project Management,Global Account Director,Global Program Director,sup0525,Regular,1,8/25/14,,,,,45.33,1,Executive/Sr Level Officials,1-White,1,84092,2/1/17,Normal Career Progression,0,0,1,"(40.6, -111.7)",84111,"(40.76, -111.88)",14.536046264633807,
emp2800,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Sr Analyst, Perf&Analytics",sup0466,Regular,1,11/10/14,,,,,33.97,1,Professionals,1-White,1,49503,,,0,0,0,"(42.95, -85.67)",48009,"(42.55, -83.22)",127.65325599123642,
emp2801,"McCann Relationship Mktg, LLC",ME MRM Detroit,Account Management,Management Supervisor,Management Supervisor,sup0147,Regular,1,11/10/14,,,,,36.24,1,First/Mid Level Officials,1-White,1,48044,12/16/17,Promotion Against Requisition,0,0,1,"(42.65, -82.93)",48009,"(42.55, -83.22)",16.31999175872718,
emp2802,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Senior Art Director,Sr Art Director,sup0300,Regular,1,11/17/14,,,,,42.01,1,Professionals,1-White,1,48301,,,0,0,0,"(42.54, -83.28)",48009,"(42.55, -83.22)",3.1391924983020263,
emp2803,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Account Management,Management Supervisor,Management Supervisor,sup584,Regular,1,11/10/14,,,,,45.59,1,First/Mid Level Officials,1-White,1,08904,,,0,0,0,"(40.5, -74.43)",08540,"(40.4, -74.7)",15.816445879423336,
emp2804,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Designer,Sr Digital Content Artist,sup624,Regular,1,12/1/14,,,,,46.81,1,Professionals,1-White,1,48307,,,0,0,0,"(42.66, -83.12)",48009,"(42.55, -83.22)",9.14605192449505,
emp2805,"McCann Relationship Mktg, LLC",MRM McCann New York,Creative,Senior Art Director,Senior Art Director,sup0412,Regular,1,12/8/14,,,,,33.82,1,Professionals,1-White,1,11222,1/1/16,Outstanding Performance,0,0,1,"(40.73, -73.95)",10017,"(40.75, -73.973)",1.8334977850391347,
emp2806,"McCann Relationship Mktg, LLC",ME MRM Detroit,Account Management,Account Supervisor/Manager,Account Supervisor,sup0036,Regular,1,1/5/15,,,,,29.6,1,First/Mid Level Officials,1-White,1,48092,9/1/17,Promotion Against Requisition,0,0,1,"(42.51, -83.06)",48009,"(42.55, -83.22)",8.622267837687618,
emp2807,"McCann Relationship Mktg, LLC",ME MRM Detroit,Strategy,Supervisor/Manager of Research,Strategy & Planning Director,sup0019,Regular,1,2/2/15,,,,,48.33,1,First/Mid Level Officials,1-White,1,48044,,,0,0,0,"(42.65, -82.93)",48009,"(42.55, -83.22)",16.31999175872718,
emp2808,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Account Management,Account Supervisor/Manager,Account Supervisor,sup582,Regular,1,3/2/15,1/16/18,,,,34.13,1,First/Mid Level Officials,3-Hispanic/Latino,1,07731,,,0,1,0,"(40.15, -74.19)",08540,"(40.4, -74.7)",31.999407753547473,
emp2809,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Account Management,Account Director,Account Director,sup0097,Regular,1,2/23/15,,,,,43.16,1,First/Mid Level Officials,1-White,1,07747,,,0,0,0,"(40.41, -74.23)",08540,"(40.4, -74.7)",24.80041364028197,
emp2810,"McCann Relationship Mktg, LLC",ME MRM Detroit,Strategy,Digital Strategist,Sr CX Strategist,sup619,Regular,1,3/23/15,,,,,31.41,1,Professionals,1-White,1,48067,7/1/16,Outstanding Performance,0,0,1,"(42.49, -83.14)",48009,"(42.55, -83.22)",5.816957926318061,
emp2811,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service,Account Director,Account Director,sup0381,Regular,1,3/23/15,,,,,41.14,1,First/Mid Level Officials,1-White,1,84117,1/16/17,Normal Career Progression,0,0,1,"(40.66, -111.84)",84111,"(40.76, -111.88)",7.212790240523473,
emp2812,"McCann Relationship Mktg, LLC",MRM McCann New York,Account Management,Account Director,Account Director,sup0256,Regular,1,5/27/15,4/24/18,,,,34.59,1,First/Mid Level Officials,1-White,1,10075,,,0,1,0,"(40.77, -73.96)",10017,"(40.75, -73.973)",1.539415603098696,
emp2813,"McCann Relationship Mktg, LLC",ME MRM Detroit,Technology,Network Engineer,Web Engineer,sup609,Regular,1,6/30/15,,,,,41.69,1,Professionals,4-Asian,1,48083,,,0,0,0,"(42.56, -83.12)",48009,"(42.55, -83.22)",5.149600094670791,
emp2814,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Project Management Specialist,Sr Project Mgr,sup0219,Regular,1,7/20/15,,,,,32.93,1,Professionals,1-White,1,48336,4/1/18,Promotion Against Requisition,0,0,1,"(42.46, -83.35)",48009,"(42.55, -83.22)",9.092406721416577,
emp2815,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Creative,Designer,Designer,sup555,Regular,1,7/27/15,,,,,32.6,1,Professionals,4-Asian,1,08540,,,0,0,0,"(40.4, -74.7)",08540,"(40.4, -74.7)",0.0,
emp2816,"McCann Relationship Mktg, LLC",ME MRM Detroit,User Experience,User Experience Specialist,UX Architect,sup0151,Regular,1,8/3/15,,,,,33.72,1,Professionals,1-White,1,48084,,,0,0,0,"(42.56, -83.18)",48009,"(42.55, -83.22)",2.154796677402345,
emp2817,"McCann Relationship Mktg, LLC",ME MRM Detroit,Creative,Creative Director,Creative Director,sup0321,Regular,1,8/3/15,,,,,36.88,1,First/Mid Level Officials,1-White,1,48236,8/1/17,Outstanding Performance,0,0,1,"(42.42, -82.9)",48009,"(42.55, -83.22)",18.648880374931817,
emp2818,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Supervisor/Manager of Research,"Mgr, Perf&Analytics",sup0072,Regular,1,10/5/15,,,,,27.53,1,First/Mid Level Officials,1-White,1,48072,5/1/17,Promotion Against Requisition,0,0,1,"(42.5, -83.18)",48009,"(42.55, -83.22)",4.010175873726454,
emp2819,"McCann Relationship Mktg, LLC",MRM McCann New York,Strategic Planning,Assoc Dir of Strategy,Associate Director of Strategy,sup0440,Regular,1,10/5/15,,,,,31.47,1,First/Mid Level Officials,1-White,1,11230,2/1/17,Outstanding Performance,0,0,1,"(40.62, -73.97)",10017,"(40.75, -73.973)",8.971633490661365,
emp2820,"McCann Relationship Mktg, LLC",ME MRM Detroit,Account Management,Management Supervisor,Management Supervisor,sup0422,Regular,1,10/12/15,,,,,31.63,1,First/Mid Level Officials,1-White,1,48381,8/1/17,Outstanding Performance,0,0,1,"(42.56, -83.6)",48009,"(42.55, -83.22)",19.40416240541377,
emp2821,"McCann Relationship Mktg, LLC",ME MRM Detroit,Strategy,Dir of Risk Mgmt & Insurance,Strategy Director,sup566,Regular,1,10/12/15,,,,,45.08,1,First/Mid Level Officials,1-White,1,48304,,,0,0,0,"(42.59, -83.24)",48009,"(42.55, -83.22)",2.9435041385563685,
emp2822,"McCann Relationship Mktg, LLC",ME MRM Detroit,Strategy,Supervisor/Manager of Research,"VP Assoc Dir, CX Strategy",sup0332,Regular,1,10/12/15,,,,,44.87,1,First/Mid Level Officials,1-White,1,48084,,,0,0,0,"(42.56, -83.18)",48009,"(42.55, -83.22)",2.154796677402345,
emp2823,"McCann Relationship Mktg, LLC",MRM McCann New York,Analytics,Analyst,Senior Analyst,sup0333,Regular,1,10/13/15,,,,,33.87,1,Professionals,4-Asian,1,06460,,,0,0,0,"(41.21, -73.05)",10017,"(40.75, -73.973)",57.76980181988999,
emp2824,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Analyst, Perf&Analytics",sup0046,Regular,1,10/19/15,,,,,32.39,1,Professionals,4-Asian,1,48310,,,0,0,0,"(42.56, -83.07)",48009,"(42.55, -83.22)",7.685753206322424,
emp2825,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service,Account Supervisor/Manager,Account Supervisor,sup0413,Regular,1,11/2/15,,,,,28.64,1,First/Mid Level Officials,1-White,1,84101,2/22/18,Normal Career Progression,0,0,1,"(40.76, -111.9)",84111,"(40.76, -111.88)",1.0493670505201886,
emp2826,"McCann Relationship Mktg, LLC",MRM McCann New York,Account Management,Account Director,Account Director,sup0273,Regular,1,11/4/15,,,,,33.09,1,First/Mid Level Officials,1-White,1,10280,2/1/18,Outstanding Performance,0,0,1,"(40.707, -74.017)",10017,"(40.75, -73.973)",3.7601078345810754,
emp2827,"McCann Relationship Mktg, LLC",MRM McCann New York,Strategic Planning,Strategic Planner,Senior Content Strategist,sup0149,Regular,1,11/30/15,,,,,37.09,1,Professionals,3-Hispanic/Latino,1,11233,,,0,0,0,"(40.68, -73.92)",10017,"(40.75, -73.973)",5.574391527982432,
emp2828,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,MGT Account Service,Account Supervisor/Manager,Management Supervisor,sup0389,Regular,1,11/30/15,,,,,32.11,1,First/Mid Level Officials,1-White,1,84111,8/1/17,Normal Career Progression,0,0,1,"(40.76, -111.88)",84111,"(40.76, -111.88)",0.0,
emp2829,"McCann Relationship Mktg, LLC",ME MRM Detroit,User Experience,User Experience Specialist,UX Architect,sup0186,Regular,1,11/30/15,,,,,31.33,1,Professionals,1-White,1,48237,10/16/16,Promotion Against Requisition,0,0,1,"(42.47, -83.18)",48009,"(42.55, -83.22)",5.887631626249655,
emp2830,"McCann Relationship Mktg, LLC",ME MRM Detroit,Strategy,Digital Strategist,Sr CX Strategist,sup0198,Regular,1,11/30/15,,,,,41.36,1,Professionals,1-White,1,48322,,,0,0,0,"(42.54, -83.38)",48009,"(42.55, -83.22)",8.19543085166779,
emp2831,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Project Management Specialist,Project Mgr,sup0349,Regular,1,11/30/15,,,,,31.1,1,Professionals,1-White,1,48360,7/1/18,Promotion Against Requisition,0,0,1,"(42.74, -83.27)",48009,"(42.55, -83.22)",13.360054795711953,
emp2832,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,Relationship Marketing,Digital Marketing Supv/Mgr,Sr Relationship Marketing Mgr,sup0146,Regular,1,1/11/16,,,,,30.28,1,First/Mid Level Officials,3-Hispanic/Latino,1,84115,1/16/17,Normal Career Progression,0,0,1,"(40.71, -111.89)",84111,"(40.76, -111.88)",3.489823479772575,
emp2833,"McCann Relationship Mktg, LLC",ME MRM Detroit,Analytics,Analyst,"Sr Analyst, Perf & Analytics",sup0076,Regular,1,1/21/16,,,,,29.86,1,Professionals,1-White,1,48067,,,0,0,0,"(42.49, -83.14)",48009,"(42.55, -83.22)",5.816957926318061,
emp2834,"McCann Relationship Mktg, LLC",ME MRM Detroit,Technology,Digital Content Dev Analyst,Content Mgr,sup576,Regular,1,2/1/16,,,,,25.96,1,Professionals,1-White,1,48316,8/1/18,Promotion Against Requisition,0,0,1,"(42.69, -83.06)",48009,"(42.55, -83.22)",12.645659868066206,
emp2835,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Art Director,Art Director,sup578,Regular,1,2/16/16,,,,,26.7,1,Professionals,1-White,1,84062,2/1/18,Normal Career Progression,0,0,1,"(40.39, -111.74)",84111,"(40.76, -111.88)",26.571564835586663,
emp2836,"McCann Relationship Mktg, LLC",ME MRM Detroit,Technology,Flash Developer,Interactive Developer,sup0324,Regular,1,2/29/16,,,,,38.81,1,Professionals,1-White,1,48044,,,0,0,0,"(42.65, -82.93)",48009,"(42.55, -83.22)",16.31999175872718,
emp2837,"McCann Relationship Mktg, LLC",ME MRM Detroit,Finance,Financial Analyst,Finance Analyst,sup0514,Regular,1,3/7/16,,,,,56.39,1,Professionals,1-White,1,48302,,,0,0,0,"(42.59, -83.29)",48009,"(42.55, -83.22)",4.514141909569466,
emp2838,"McCann Relationship Mktg, LLC",ME MRM Detroit,Technology,Supv/Mgr of Info Systems,Team Lead,sup0323,Regular,1,3/7/16,,,,,40.49,1,First/Mid Level Officials,4-Asian,1,98074,2/1/18,Outstanding Performance,0,0,1,"(47.61, -122.04)",48009,"(42.55, -83.22)",1910.4086906807077,
emp2839,"McCann Relationship Mktg, LLC",MRM McCann New Jersey,Strategic Planning,Strategic Planner,Social Strategist,sup559,Regular,1,3/24/16,,,,,36.96,1,Professionals,1-White,1,19067,,,0,0,0,"(40.2, -74.81)",08540,"(40.4, -74.7)",14.973113238255124,
emp2840,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Project Management Specialist,Product Information Spec,sup621,Regular,1,4/11/16,,,,,28.66,1,Professionals,1-White,1,48381,,,0,0,0,"(42.56, -83.6)",48009,"(42.55, -83.22)",19.40416240541377,
emp2841,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Copywriter,Copywriter,sup590,Regular,1,5/9/16,,,,,27.88,1,Professionals,1-White,1,84103,,,0,0,0,"(40.8, -111.85)",84111,"(40.76, -111.88)",3.177172466924976,
emp2842,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,CRE Creative,Art Director,Art Director,sup0344,Regular,1,5/23/16,5/15/17,,,,24.1,1,Professionals,1-White,1,84109,6/1/18,Normal Career Progression,0,1,1,"(40.72, -111.76)",84111,"(40.76, -111.88)",6.876342347337756,
emp2843,"McCann-Erickson USA, Inc.",ME McCann Salt Lake City,PRD Project Management,Associate Producer,Associate Integrated Producer,sup616,Regular,1,5/23/16,,,,,23.64,1,Professionals,1-White,1,84101,11/16/17,Normal Career Progression,0,0,1,"(40.76, -111.9)",84111,"(40.76, -111.88)",1.0493670505201886,
emp2844,"McCann Relationship Mktg, LLC",ME MRM Detroit,Strategy,Digital Strategist,Sr Strategist,sup0382,Regular,1,5/23/16,,,,,33.16,1,Professionals,2-Black/African American,1,48374,,,0,0,0,"(42.47, -83.52)",48009,"(42.55, -83.22)",16.28512833692295,
emp2845,"McCann Relationship Mktg, LLC",ME MRM Detroit,Project Management,Project Management Specialist,Project Mgr,sup0512,Regular,1,6/6/16,,,,,28.77,1,Professionals,1-White,1,48073,11/1/17,Promotion Against Requisition,0,0,1,"(42.52, -83.16)",48009,"(42.55, -83.22)",3.697160098888946,
